272.5,247.5,15,1
222.5,247.5,15,1
247.5,272.5,15,1
247.5,222.5,15,1
247.5,247.5,25,1
262.5,262.5,15,1
262.5,232.5,15,1
232.5,262.5,15,1
232.5,232.5,15,1
------------
247.5,247.5,12,-1
------------
